uri,cluster,i,std,mean,median,is_main_label,label,i_agg,mean_agg,std_agg,score
https://cso.kmi.open.ac.uk/topics/wyner-ziv_video_coding,583,0,0.11336267,0.66151595,0.66151595,False,wyner-ziv video coding,3,0.6532162,0.07557511,0.8043664
https://cso.kmi.open.ac.uk/topics/wyner-ziv,583,1,0.044231623,0.59238493,0.59238493,True,wyner-ziv,3,0.6532162,0.07557511,0.8043664
https://cso.kmi.open.ac.uk/topics/wyner-ziv_coding,583,2,0.06913105,0.7057476,0.7057476,False,wyner-ziv coding,3,0.6532162,0.07557511,0.8043664
https://cso.kmi.open.ac.uk/topics/gpu_computing,1988,0,0.15112847,0.6087753,0.6087753,False,gpu computing,3,0.6091508,0.10075232,0.8106555
https://cso.kmi.open.ac.uk/topics/gpu,1988,1,0.075001,0.6849028,0.6849028,True,gpu,3,0.6091508,0.10075232,0.8106555
https://cso.kmi.open.ac.uk/topics/computer_graphics_equipment,1988,2,0.07612747,0.5337743,0.5337743,False,computer graphics equipment,3,0.6091508,0.10075232,0.8106555
https://cso.kmi.open.ac.uk/topics/ontology_alignment,56,0,0.039919376,0.78566056,0.78566056,False,ontology alignment,3,0.78544724,0.026612917,0.83867306
https://cso.kmi.open.ac.uk/topics/ontology_matching,56,1,0.020279646,0.8053003,0.8053003,True,ontology matching,3,0.78544724,0.026612917,0.83867306
https://cso.kmi.open.ac.uk/topics/ontology_mapping,56,2,0.01963973,0.7653809,0.7653809,False,ontology mapping,3,0.78544724,0.026612917,0.83867306
https://cso.kmi.open.ac.uk/topics/stock_exchange,639,0,0.0009856522,0.5697187,0.5697187,False,stock exchange,3,0.65974057,0.09035041,0.8404414
https://cso.kmi.open.ac.uk/topics/stock_prices,639,1,0.13552561,0.7042587,0.7042587,False,stock prices,3,0.65974057,0.09035041,0.8404414
https://cso.kmi.open.ac.uk/topics/stock_price,639,2,0.13453996,0.7052443,0.7052443,True,stock price,3,0.65974057,0.09035041,0.8404414
https://cso.kmi.open.ac.uk/topics/electronic_business,1197,0,0.02098906,0.79565895,0.79565895,False,electronic business,3,0.8078742,0.01921159,0.8462974
https://cso.kmi.open.ac.uk/topics/e-business,1197,1,0.007828325,0.82447636,0.82447636,False,e-business,3,0.8078742,0.01921159,0.8462974
https://cso.kmi.open.ac.uk/topics/ebusiness,1197,2,0.028817385,0.8034873,0.8034873,True,ebusiness,3,0.8078742,0.01921159,0.8462974
https://cso.kmi.open.ac.uk/topics/quality_characteristic,1155,0,0.0075288117,0.838547,0.838547,False,quality characteristic,3,0.8294797,0.011576891,0.8526335
https://cso.kmi.open.ac.uk/topics/quality_properties,1155,1,0.017365336,0.8287105,0.8287105,False,quality properties,3,0.8294797,0.011576891,0.8526335
https://cso.kmi.open.ac.uk/topics/quality_attributes,1155,2,0.009836525,0.82118165,0.82118165,True,quality attributes,3,0.8294797,0.011576891,0.8526335
